,ProductId,Url
57,508002,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00508002_F_SALL_AQQ_V1.jpg
58,096851,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00096851_F_SALL_AQQ_V1.jpg
59,508003,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00508003_F_SALL_AQQ_V1.jpg
60,096847,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00096847_F_SALL_AQQ_V1.jpg
61,507925,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00507925_F_SALL_AQQ_V1.jpg
62,500547,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00500547_F_SALL_AQQ_V1.jpg
63,507922,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00507922_F_SALL_AQQ_V1.jpg
64,508004,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00508004_F_SALL_AQQ_V1.jpg
65,507923,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00507923_F_SALL_AQQ_V1.jpg
66,500546,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00500546_F_SALL_AQQ_V1.jpg
67,500550,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00500550_F_SALL_AQQ_V1.jpg
68,500545,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00500545_F_SALL_AQQ_V1.jpg
69,500549,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00500549_F_SALL_AQQ_V1.jpg
70,500548,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00500548_F_SALL_AQQ_V1.jpg
71,096843,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00096843_F_SALL_AQQ_V1.jpg
72,507999,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00507999_F_SALL_AQQ_V1.jpg
73,500544,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00500544_F_SALL_AQQ_V1.jpg
74,508000,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00508000_F_SALL_AQQ_V1.jpg
75,508016,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00508016_F_SALL_AQQ_V1.jpg
76,096844,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00096844_F_SALL_AQQ_V1.jpg
77,507926,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00507926_F_SALL_AQQ_V1.jpg
78,096848,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_FHB-II-P-12X75-CGI_F_SALL_AQQ_V1.jpg
79,500543,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00500543_F_SALL_AQQ_V1.jpg
80,096824,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00096824-FHB-II-P-8x60-CGI_F_SALL_AQQ_V1.jpg
81,500542,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00500542_F_SALL_AQQ_V2.jpg
82,096849,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00096849_F_SALL_AQQ_V1.jpg
83,096845,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00096845_F_SALL_AQQ_V1.jpg
84,508001,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_00508001_F_SALL_AQQ_V1.jpg
85,050472,https://media.fischer.group/v7/_pim-media-prod_/Product%20Pictures/Product%20Pictures%20fischer/W1_P_P_FIS-HN-CGI_F_SALL_AQQ_V1.jpg
